iter	Logloss
508	0.001921081505
509	0.001920972252
510	0.001920988496
511	0.001920966851
512	0.001920960462
513	0.001920865588
514	0.001920866243
515	0.001920855793
516	0.00192087243
517	0.001920854745
518	0.001920850946
519	0.001920825271
520	0.001912336046
521	0.001912178133
522	0.001912099795
523	0.001912147479
524	0.001912132545
525	0.001912124292
526	0.001912102415
527	0.001911976656
528	0.001911937487
529	0.001911912365
530	0.001892373933
531	0.001892263894
532	0.001892267955
533	0.001892274112
534	0.001891889314
535	0.001891867699
536	0.001891850931
537	0.001891805444
538	0.001891812387
539	0.001891818413
540	0.00189180364
541	0.00189177089
542	0.001891735914
543	0.001891744399
544	0.001891756844
545	0.001891722159
546	0.001891692523
547	0.001891661869
548	0.001891318842
549	0.001891300633
550	0.001891334955
551	0.001891261989
552	0.001891282293
553	0.001891209589
554	0.001891194655
555	0.00189128059
556	0.001891233431
557	0.00189125688
558	0.001891237885
559	0.001891199633
560	0.001891192166
561	0.001891207886
562	0.001891162429
563	0.00189122413
564	0.001891206052
565	0.001891185092
566	0.001891192035
567	0.001891182079
568	0.001891197144
569	0.001891132823
570	0.001891123653
571	0.00189110626
572	0.00189111674
573	0.00189110757
574	0.001891106784
575	0.001891074427
576	0.001891071778
577	0.001891072826
578	0.001890932031
579	0.001890820712
580	0.001890831977
581	0.001890762709
582	0.001890685288
583	0.00189070258
584	0.001890626207
585	0.001890624635
586	0.001890590183
587	0.001890601347
588	0.001890615233
589	0.001890432061
590	0.001890435569
591	0.001890377828
592	0.001890352414
593	0.00189040822
594	0.001890350479
595	0.001890272272
596	0.001890209815
597	0.001890224457
598	0.001890228548
599	0.001889922665
600	0.001889956725
601	0.001889424314
602	0.001889402729
603	0.00188929419
604	0.001889046078
605	0.001888993023
606	0.001889008481
607	0.001876334023
608	0.001876336774
609	0.001876307037
610	0.001876273632
611	0.001876280575
612	0.001875818046
613	0.001875788703
614	0.001875686523
615	0.001875686785
616	0.001875668969
617	0.001875645973
618	0.00187546729
619	0.001875451308
620	0.00187518407
621	0.001875180664
622	0.001875018749
623	0.00187495319
624	0.001874922726
625	0.001874741132
626	0.001874719284
627	0.001874663741
628	0.00187466754
629	0.001874621952
630	0.001874612127
631	0.00187460204
632	0.001874487416
633	0.001874535623
634	0.001874520428
635	0.001874501302
636	0.001874522946
637	0.001874315212
638	0.001874235171
639	0.001874204779
640	0.001874193281
641	0.001874242013
642	0.001874201665
643	0.001874145503
644	0.001873964229
645	0.001873931873
646	0.001873910389
647	0.001873805226
648	0.001873819243
649	0.001873727836
650	0.001873755477
651	0.001873808501
652	0.001873747062
653	0.001873722828
654	0.001873687589
655	0.001873687589
656	0.00187368379
657	0.001873723614
658	0.001873698724
659	0.001873687518
660	0.001873691186
661	0.001873642061
662	0.001873705071
663	0.001873682016
664	0.001873631712
665	0.001873599355
666	0.001873568046
667	0.001873580622
668	0.001873585207
669	0.001873578526
670	0.001873597914
671	0.001873539881
672	0.001873528223
673	0.001873572631
674	0.001873560841
675	0.001873526389
676	0.001873536737
677	0.001855546038
678	0.001855531628
679	0.001855530449
680	0.001855505821
681	0.001855455023
682	0.001855327007
683	0.001855269237
684	0.00185526046
685	0.001855280372
686	0.001855189327
687	0.001855198759
688	0.001855170201
689	0.001855199938
690	0.001855183039
691	0.001855185528
692	0.001855182122
693	0.001855203344
694	0.001855191685
695	0.001855224959
696	0.001855189982
697	0.001855165777
698	0.001855162532
699	0.001855131616
700	0.001855044108
701	0.001855018957
702	0.001855003368
703	0.001854961156
704	0.001855019844
705	0.001855003338
706	0.001854978478
707	0.001854993543
708	0.001854990006
709	0.001855013062
710	0.001854968915
711	0.001854939964
712	0.001854961448
713	0.001854886254
714	0.001854904987
715	0.001853491434
716	0.001846246363
717	0.001840360498
718	0.001824302142
719	0.001824287208
720	0.001824280658
721	0.001824176645
722	0.001824116415
723	0.00182411707
724	0.001824018165
725	0.001824022488
726	0.001819997366
727	0.001820013348
728	0.001820040203
729	0.0018199861
730	0.001819961473
731	0.001819953511
732	0.001819991501
733	0.001819926787
734	0.001819975257
735	0.001819877794
736	0.00181936885
737	0.001819335969
738	0.001819314777
739	0.001819310061
740	0.00181918797
741	0.001819167897
742	0.001819158596
743	0.001819130169
744	0.001819048527
745	0.001819031497
746	0.001819028353
747	0.001818991281
748	0.001806908789
749	0.001806915732
750	0.001806855604
751	0.001806837657
752	0.00180680006
753	0.00180675421
754	0.001806800322
755	0.001806782506
756	0.001806765244
757	0.001806680226
758	0.001802101197
759	0.001802101197
760	0.001802128314
761	0.001802110367
762	0.001802063601
763	0.001799125331
764	0.001799118912
765	0.001787426864
766	0.001787373154
767	0.001787404725
768	0.00178735429
769	0.001787314729
770	0.001787355469
771	0.001787335688
772	0.001787235343
773	0.001787247657
774	0.001787238749
775	0.00178724412
776	0.001787230889
777	0.001787218182
778	0.001787130872
779	0.001787156678
780	0.001787120392
781	0.001787130508
782	0.001787111644
783	0.001784872343
784	0.001784790992
785	0.001784730471
786	0.001784711738
787	0.001784724969
788	0.001784693136
789	0.001784717764
790	0.001784703747
791	0.001784537247
792	0.001784526636
793	0.001784508427
794	0.001776351187
795	0.001776359047
796	0.001776358785
797	0.001776328494
798	0.00177633321
799	0.001776325874
800	0.001776104515
801	0.001776108314
802	0.001776127178
803	0.001775991725
804	0.001775976005
805	0.001776031156
806	0.001775984782
807	0.001775949281
808	0.001775947185
809	0.001775900025
810	0.00177588758
811	0.001775901859
812	0.001775919151
813	0.001775871729
814	0.001775780554
815	0.001775757236
816	0.001771525427
817	0.001771323295
818	0.001771332465
819	0.001771308623
820	0.001771311535
821	0.001771249834
822	0.001771235163
823	0.001771200841
824	0.001771207129
825	0.001771089593
826	0.001771134132
827	0.001771098894
828	0.00177111802
829	0.001771100335
830	0.001771084513
831	0.001771069056
832	0.001771015608
833	0.001770989146
834	0.001770986919
835	0.001770977487
836	0.00177096871
837	0.001770970282
838	0.00177100804
839	0.00177100804
840	0.001771005551
841	0.00177098446
842	0.001770937955
843	0.001770942671
844	0.001770957343
845	0.001770945422
846	0.001770897608
847	0.001770951579
848	0.001770868264
849	0.001770863548
850	0.001770876648
851	0.00177078652
852	0.001770817174
853	0.001770817174
854	0.001770814816
855	0.001770836562
856	0.001770782328
857	0.001770373277
858	0.001770273486
859	0.001770284489
860	0.001770271521
861	0.001770286323
862	0.001770297327
863	0.00177022816
864	0.001770192034
865	0.001770209689
866	0.001770185716
867	0.001770193445
868	0.001770195672
869	0.001770162791
870	0.001770171467
871	0.001753840238
872	0.001753912681
873	0.001753834546
874	0.00175377094
875	0.001753716646
876	0.001753714943
877	0.001753734593
878	0.001753629431
879	0.00175361748
880	0.001753642763
881	0.001753638964
882	0.00175361093
883	0.001753612764
884	0.001753541137
885	0.001753572416
886	0.001753479627
887	0.001753486439
888	0.001753512508
889	0.001753415408
890	0.001753415408
891	0.00175345497
892	0.001753497312
893	0.001753430109
894	0.001753471505
895	0.00175347609
896	0.001753469249
897	0.001753515753
898	0.001753370112
899	0.001753404172
900	0.001753306315
901	0.001753348366
902	0.001753322166
903	0.001753275006
904	0.001753107589
905	0.001753041042
906	0.001753048378
907	0.001753068552
908	0.001753012282
909	0.00175302506
910	0.00175294783
911	0.001752955761
912	0.001752939779
913	0.001752865503
914	0.001752876697
915	0.001752883247
916	0.001752869593
917	0.001752818766
918	0.001752805958
919	0.00175283897
920	0.001752774518
921	0.001752802522
922	0.00175274334
923	0.001752708363
924	0.001752514062
925	0.001752450819
926	0.001752434968
927	0.001752457661
928	0.001752385188
929	0.001752408899
930	0.001752370808
931	0.00175234209
932	0.001752294989
933	0.001752235385
934	0.001752231324
935	0.001752293679
936	0.00175206299
937	0.001752138838
938	0.001752034301
939	0.001733791816
940	0.001733740202
941	0.001733573893
942	0.001733584634
943	0.001733557387
944	0.001733563937
945	0.001733575727
946	0.001733594328
947	0.001733568522
948	0.001733513895
949	0.001733600878
950	0.001733545597
951	0.001733562597
952	0.001733545305
953	0.001733507315
954	0.001733534331
955	0.001730875953
956	0.001730923636
957	0.001728147413
958	0.001726099431
959	0.00172615432
960	0.00172612288
961	0.001726094745
962	0.001726122254
963	0.001726041821
964	0.001726047323
965	0.001725933092
966	0.001725903748
967	0.001725896019
968	0.001725946716
969	0.001725888814
970	0.001725816633
971	0.001725814144
972	0.00172573882
973	0.001725738689
974	0.001725610834
975	0.001725537343
976	0.001725498698
977	0.00172548717
978	0.001725355647
979	0.001725317264
980	0.00172525507
981	0.001725301967
982	0.00172528929
983	0.001725280775
984	0.001725299639
985	0.001725238433
986	0.001725226774
987	0.001725196382
988	0.001725170968
989	0.001725155802
990	0.001725141523
991	0.001725130912
992	0.001724939552
993	0.001724928941
994	0.001724866192
995	0.00172483695
996	0.001724857546
997	0.001724811697
998	0.00172480947
999	0.001711405728
